 4.420e+00        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 4.533e+00        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 4.647e+00        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 4.760e+00        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 4.873e+00        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 4.987e+00        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 5.100e+00        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 5.213e+00        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 5.327e+00        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 5.440e+00        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 5.553e+00        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 5.667e+00        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 5.780e+00        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 5.893e+00        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 6.007e+00        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 6.120e+00        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 6.233e+00        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 6.347e+00        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 6.460e+00        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 6.573e+00        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 6.687e+00        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 6.800e+00        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 6.913e+00        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 7.027e+00        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 7.140e+00        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 7.253e+00        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 7.367e+00        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 7.480e+00        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 7.593e+00        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 7.707e+00        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 7.820e+00        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 7.933e+00        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 8.047e+00        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 8.160e+00        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 8.273e+00        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 8.387e+00        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 8.500e+00        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 8.613e+00        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 8.727e+00        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 8.840e+00        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 8.953e+00        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 9.067e+00        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 9.180e+00        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 9.293e+00        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 9.407e+00        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 9.520e+00        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 9.633e+00        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 9.747e+00        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 9.860e+00        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 9.973e+00        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.009e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.020e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.031e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.043e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.054e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.065e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.077e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.088e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.099e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.111e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.122e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.133e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.145e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.156e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.167e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.179e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.190e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.201e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.213e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.224e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.235e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.247e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.258e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.269e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.281e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.292e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.303e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.315e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.326e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.337e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.349e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.360e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.371e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.383e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.394e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.405e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.417e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.428e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.439e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.451e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.462e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.473e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.485e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.496e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.507e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.519e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.530e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.541e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.553e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.564e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.575e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.587e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.598e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.609e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.621e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.632e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.643e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.655e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.666e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.677e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.689e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.700e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.711e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.723e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.734e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.745e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.757e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.768e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.779e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.791e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.802e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.813e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.825e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.836e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.847e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.859e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.870e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.881e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.893e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.904e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.915e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.927e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.938e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.949e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.961e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.972e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.983e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 1.995e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.006e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.017e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.029e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.040e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.051e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.063e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.074e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.085e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.097e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.108e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.119e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.131e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.142e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.153e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.165e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.176e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.187e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.199e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.210e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.221e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.233e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.244e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.255e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.267e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.278e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.289e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.301e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.312e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.323e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.335e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.346e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.357e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.369e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.380e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.391e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.403e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.414e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.425e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.437e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.448e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.459e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.471e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.482e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.493e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.505e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.516e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.527e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.539e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.550e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.561e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.573e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.584e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.595e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.607e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.618e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.629e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.641e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.652e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.663e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.675e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.686e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.697e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.709e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.720e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.731e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.743e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.754e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.765e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.777e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.788e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.799e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.811e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.822e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.833e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.845e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.856e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.867e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.879e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.890e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.901e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.913e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.924e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.935e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.947e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.958e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.969e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.981e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 2.992e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 3.003e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 3.015e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 3.026e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 3.037e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 3.049e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 3.060e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 3.071e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 3.083e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 3.094e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 3.105e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 3.117e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 3.128e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 3.139e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 3.151e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 3.162e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 3.173e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 3.185e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 3.196e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 3.207e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 3.219e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 3.230e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 3.241e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 3.253e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 3.264e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 3.275e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 3.287e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 3.298e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 3.309e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 3.321e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 3.332e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 3.343e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 3.355e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 3.366e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 3.377e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 3.389e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 3.400e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 3.411e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 3.423e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 3.434e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 3.445e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 3.457e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 3.468e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 3.479e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 3.491e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 3.502e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 3.513e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 3.525e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 3.536e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 3.547e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 3.559e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 3.570e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 3.581e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 3.593e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 3.604e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 3.615e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 3.627e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 3.638e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 3.649e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 3.661e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 3.672e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 3.683e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 3.695e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 3.706e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 3.717e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 3.729e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 3.740e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 3.751e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
 3.763e+01        nan        nan [        nan        nan        nan        nan ]        nan [        nan ]       -nan
